기준년월,시도명,시군구명,성별코드,사용금액
2016-10,서울특별시,강동구,M,0
2016-10,경기도,의정부시,F,
2016-10,경기도,의왕시,M,
2016-10,경기도,의왕시,F,9429122174
2016-10,경기도,용인시 기흥구,F,
2016-10,경기도,안양시 만안구,M,
2016-10,경기도,안성시,F,
2016-10,경기도,수원시 팔달구,M,
2016-10,경기도,성남시 중원구,M,
2016-10,경기도,남양주시,F,
2016-10,경기도,김포시,F,
2016-10,충청남도,아산시,M,10425993
2016-10,인천광역시,서구,F,141070049
2016-10,인천광역시,계양구,M,16371977
2016-10,서울특별시,양천구,F,4302720
2016-10,서울특별시,서초구,F,35897300
2016-10,서울특별시,마포구,F,85976886
2016-10,서울특별시,금천구,F,42495520
2016-10,서울특별시,강동구,F,130790
2016-10,경기도,화성시,M,
2016-10,경기도,의정부시,M,
2016-10,경기도,오산시,M,
2016-10,경기도,연천군,F,1004336884
2016-10,경기도,양주시,F,9991910926
2016-10,경기도,안양시 만안구,F,
2016-10,경기도,구리시,F,
2016-10,경기도,고양시 일산동구,M,
2016-10,경기도,고양시 덕양구,M,
2016-10,경기도,가평군,F,4384539521
2016-10,서울특별시,송파구,M,17181792
2016-10,경기도,이천시,M,
2016-10,경기도,동두천시,F,4438307331
2016-10,경기도,남양주시,M,
2016-10,경기도,광명시,M,
2016-10,경기도,고양시 일산서구,F,
2016-10,경기도,고양시 덕양구,F,
2016-10,경기도,용인시 처인구,M,
2016-10,경기도,양평군,M,6369869785
2016-10,경기도,수원시 권선구,F,
2016-10,인천광역시,부평구,F,32171544
2016-10,서울특별시,중랑구,M,229594219
2016-10,서울특별시,송파구,F,26542680
2016-10,서울특별시,도봉구,F,26249846
2016-10,서울특별시,금천구,M,30135144
2016-10,경기도,하남시,M,
2016-10,경기도,포천시,M,
2016-10,경기도,평택시,M,
2016-10,경기도,평택시,F,
2016-10,경기도,용인시 처인구,F,
2016-10,경기도,용인시 수지구,M,
2016-10,경기도,오산시,F,
2016-10,경기도,연천군,M,4778741781
2016-10,경기도,안산시 상록구,M,
2016-10,경기도,수원시 팔달구,F,
2016-10,경기도,수원시 장안구,M,
2016-10,경기도,수원시 장안구,F,
2016-10,경기도,과천시,M,5001839281
2016-10,강원도,춘천시,M,38014790
2016-10,경기도,광명시,F,
2016-10,경기도,과천시,F,4714990432
2016-10,경기도,고양시 일산서구,M,
2016-10,강원도,춘천시,F,24178110
2016-10,인천광역시,계양구,F,986788
2016-10,서울특별시,은평구,M,33888591
2016-10,서울특별시,서초구,M,121824616
2016-10,경기도,이천시,F,
2016-10,경기도,양주시,M,
2016-10,경기도,안양시 동안구,F,
2016-10,경기도,시흥시,M,
2016-10,경기도,성남시 수정구,F,
2016-10,경기도,부천시,M,
2016-10,경기도,광주시,M,
2016-10,인천광역시,부평구,M,58013348
2016-10,서울특별시,중랑구,F,85682937
2016-10,서울특별시,마포구,M,217071865
2016-10,서울특별시,강서구,M,5301875826
2016-10,경기도,파주시,F,
2016-10,경기도,여주시,M,
2016-10,경기도,안양시 동안구,M,
2016-10,경기도,안산시 단원구,M,
2016-10,경기도,시흥시,F,
2016-10,경기도,성남시 중원구,F,
2016-10,경기도,동두천시,M,6962207764
2016-10,경기도,고양시 일산동구,F,
2016-10,경기도,가평군,M,7843840731
2014-10,강원도,춘천시,F,19835768
2014-10,경기도,광주시,M,
2014-10,경기도,구리시,F,
2014-10,경기도,구리시,M,
2014-10,경기도,안산시 단원구,M,
2014-10,경기도,안양시 만안구,M,
2014-10,경기도,용인시 기흥구,F,
2014-10,경기도,용인시 수지구,M,
2014-10,경기도,의정부시,M,
2014-10,경기도,화성시,F,
2014-10,경기도,가평군,F,4193457076
2014-10,경기도,가평군,M,7688496494
2014-10,경기도,광명시,F,
2014-10,경기도,남양주시,F,
2014-10,경기도,남양주시,M,
2014-10,경기도,성남시 분당구,F,
2014-10,경기도,안양시 만안구,F,
2014-10,경기도,양평군,M,5752118624
2014-10,경기도,연천군,F,827406472
2014-10,경기도,오산시,F,
2014-10,경기도,의왕시,M,
2014-10,서울특별시,강동구,F,0
2014-10,서울특별시,강동구,M,0
2014-10,서울특별시,강서구,M,203981676
2014-10,서울특별시,금천구,F,17614566
2014-10,서울특별시,도봉구,M,134751975
2014-10,충청남도,아산시,M,14547323
2014-10,경기도,고양시 덕양구,F,
2014-10,경기도,과천시,F,5566881217
2014-10,경기도,군포시,M,
2014-10,경기도,부천시,F,
2014-10,경기도,성남시 중원구,M,
2014-10,경기도,수원시 권선구,F,
2014-10,경기도,수원시 권선구,M,
2014-10,경기도,수원시 영통구,M,
2014-10,경기도,수원시 장안구,F,
2014-10,경기도,시흥시,F,
2014-10,경기도,용인시 처인구,M,
2014-10,경기도,화성시,M,
2014-10,서울특별시,강서구,F,57854524
2014-10,서울특별시,마포구,F,131727109
2014-10,서울특별시,중랑구,F,66539552
2014-10,인천광역시,계양구,M,2868647
2014-10,인천광역시,서구,M,108534646
2014-10,경기도,고양시 일산동구,F,
2014-10,경기도,고양시 일산서구,M,
2014-10,경기도,동두천시,F,3995219480
2014-10,경기도,성남시 수정구,F,
2014-10,경기도,수원시 팔달구,F,
2014-10,경기도,여주시,M,
2014-10,경기도,의왕시,F,8994071199
2014-10,서울특별시,구로구,M,780551727
2014-10,서울특별시,서초구,F,39816663
2014-10,서울특별시,서초구,M,95401955
2014-10,서울특별시,은평구,F,17365157
2014-10,인천광역시,부평구,M,12586516
2014-10,충청북도,음성군,M,341110
2014-10,강원도,춘천시,M,16763120
2014-10,경기도,고양시 일산동구,M,
2014-10,경기도,광명시,M,
2014-10,경기도,광주시,F,
2014-10,경기도,군포시,F,
2014-10,경기도,성남시 수정구,M,
2014-10,경기도,수원시 영통구,F,
2014-10,경기도,수원시 팔달구,M,
2014-10,경기도,연천군,M,4741272457
2014-10,경기도,평택시,F,
2014-10,경기도,하남시,M,
2014-10,서울특별시,구로구,F,250820225
2014-10,서울특별시,노원구,F,131295073
2014-10,서울특별시,마포구,M,336734742
2014-10,서울특별시,양천구,M,1399880
2014-10,인천광역시,계양구,F,2130830
2014-10,경기도,부천시,M,
2014-10,경기도,안산시 단원구,F,
2014-10,경기도,안산시 상록구,M,
2014-10,경기도,안성시,F,
2014-10,경기도,안성시,M,
2014-10,경기도,평택시,M,
2014-10,경기도,포천시,M,
2014-10,서울특별시,송파구,F,45752034
2014-10,서울특별시,양천구,F,217070
2014-10,인천광역시,부평구,F,3304559
2014-10,충청북도,음성군,F,0
2014-10,경기도,고양시 덕양구,M,
2014-10,경기도,고양시 일산서구,F,
2014-10,경기도,김포시,M,
2014-10,경기도,시흥시,M,
2014-10,경기도,양주시,M,
2014-10,경기도,양평군,F,3539619368
2014-10,경기도,오산시,M,
2014-10,경기도,용인시 수지구,F,
2014-10,경기도,용인시 처인구,F,
2014-10,경기도,의정부시,F,
2014-10,경기도,이천시,F,
2014-10,경기도,이천시,M,
2014-10,경기도,파주시,F,
2014-10,서울특별시,노원구,M,280366717
2014-10,서울특별시,송파구,M,31475150
2014-10,서울특별시,은평구,M,44210957
2014-10,서울특별시,중랑구,M,133803410
2014-10,충청남도,아산시,F,2941387
2014-10,경기도,과천시,M,5483244430
2014-10,경기도,김포시,F,
2014-10,경기도,동두천시,M,6402635125
2014-10,경기도,성남시 분당구,M,
2014-10,경기도,성남시 중원구,F,
2014-10,경기도,수원시 장안구,M,
2014-10,경기도,안산시 상록구,F,
2014-10,경기도,안양시 동안구,F,
2014-10,경기도,안양시 동안구,M,
2014-10,경기도,양주시,F,8914243711
2014-10,경기도,여주시,F,
2014-10,경기도,용인시 기흥구,M,
2014-10,경기도,파주시,M,
2014-10,경기도,포천시,F,8307941777
2014-10,경기도,하남시,F,8481423629
2014-10,서울특별시,금천구,M,14036898
2014-10,서울특별시,도봉구,F,64505133
2014-10,인천광역시,서구,F,105566989
2016-12,서울특별시,송파구,M,22387890
2016-12,경기도,가평군,M,7196757882
2016-12,경기도,고양시 덕양구,M,
2016-12,경기도,광명시,M,
2016-12,경기도,김포시,M,
2016-12,경기도,성남시 분당구,F,
2016-12,경기도,성남시 중원구,F,
2016-12,경기도,수원시 권선구,M,
2016-12,경기도,안산시 단원구,F,
2016-12,경기도,안산시 단원구,M,
2016-12,경기도,양주시,M,
2016-12,경기도,양평군,F,3760627403
2016-12,경기도,이천시,M,
2016-12,서울특별시,서초구,M,128997696
2016-12,인천광역시,부평구,F,147154458
2016-12,경기도,고양시 일산동구,F,
2016-12,경기도,고양시 일산동구,M,
2016-12,경기도,광주시,M,
2016-12,경기도,동두천시,M,7168624433
2016-12,경기도,수원시 권선구,F,
2016-12,경기도,수원시 영통구,F,
2016-12,경기도,안양시 동안구,M,
2016-12,경기도,양평군,M,6650920473
2016-12,경기도,여주시,M,
2016-12,경기도,용인시 수지구,M,
2016-12,경기도,용인시 처인구,F,
2016-12,경기도,용인시 처인구,M,
2016-12,경기도,의왕시,F,9571890494
2016-12,경기도,평택시,F,
2016-12,경기도,하남시,F,
2016-12,경기도,화성시,F,
2016-12,서울특별시,노원구,M,181944740
2016-12,서울특별시,도봉구,M,61173122
2016-12,서울특별시,송파구,F,29441661
2016-12,충청북도,음성군,F,0
2016-12,강원도,춘천시,M,31164300
2016-12,경기도,성남시 수정구,M,
2016-12,경기도,수원시 영통구,M,
2016-12,경기도,안산시 상록구,F,
2016-12,경기도,안산시 상록구,M,
2016-12,경기도,용인시 수지구,F,
2016-12,경기도,의왕시,M,
2016-12,서울특별시,강서구,F,4363537322
2016-12,서울특별시,구로구,M,697525394
2016-12,서울특별시,은평구,M,61236315
2016-12,인천광역시,서구,F,153096647
2016-12,충청남도,아산시,F,4676877
2016-12,서울특별시,은평구,F,5819940
2016-12,경기도,고양시 일산서구,F,
2016-12,경기도,광주시,F,
2016-12,경기도,군포시,M,
2016-12,경기도,김포시,F,
2016-12,경기도,남양주시,M,
2016-12,경기도,수원시 장안구,M,
2016-12,경기도,수원시 팔달구,F,
2016-12,경기도,수원시 팔달구,M,
2016-12,경기도,시흥시,F,
2016-12,경기도,연천군,F,967057022
2016-12,경기도,오산시,F,
2016-12,경기도,용인시 기흥구,M,
2016-12,경기도,파주시,F,
2016-12,경기도,하남시,M,
2016-12,서울특별시,강동구,M,465000
2016-12,서울특별시,금천구,M,33242850
2016-12,충청북도,음성군,M,0
2016-12,경기도,구리시,M,
2016-12,경기도,동두천시,F,4792551191
2016-12,경기도,부천시,F,
2016-12,경기도,성남시 분당구,M,
2016-12,경기도,안성시,F,
2016-12,경기도,파주시,M,
2016-12,경기도,평택시,M,
2016-12,경기도,포천시,F,7945613672
2016-12,서울특별시,구로구,F,254744665
2016-12,서울특별시,노원구,F,101944205
2016-12,서울특별시,도봉구,F,31230237
2016-12,서울특별시,마포구,F,73745020
2016-12,서울특별시,양천구,F,4059450
2016-12,인천광역시,계양구,M,3357300
2016-12,인천광역시,서구,M,174053220
2016-12,강원도,춘천시,F,26714250
2016-12,경기도,과천시,F,3875365600
2016-12,경기도,광명시,F,
2016-12,경기도,군포시,F,
2016-12,경기도,성남시 중원구,M,
2016-12,경기도,수원시 장안구,F,
2016-12,경기도,안양시 만안구,F,
2016-12,경기도,연천군,M,4529092839
2016-12,서울특별시,강동구,F,0
2016-12,서울특별시,강서구,M,4699503337
2016-12,서울특별시,금천구,F,46472193
2016-12,서울특별시,서초구,F,33392813
2016-12,서울특별시,중랑구,M,246415278
2016-12,경기도,가평군,F,3722627701
2016-12,경기도,고양시 일산서구,M,
2016-12,경기도,과천시,M,4477393451
2016-12,경기도,남양주시,F,
2016-12,경기도,안성시,M,
2016-12,경기도,안양시 동안구,F,
2016-12,경기도,안양시 만안구,M,
2016-12,경기도,용인시 기흥구,F,
2016-12,경기도,이천시,F,
2016-12,경기도,포천시,M,
2016-12,서울특별시,중랑구,F,81157831
2016-12,충청남도,아산시,M,17510277
2016-12,경기도,고양시 덕양구,F,
2016-12,경기도,구리시,F,
2016-12,경기도,부천시,M,
2016-12,경기도,성남시 수정구,F,
2016-12,경기도,시흥시,M,
2016-12,경기도,양주시,F,
2016-12,경기도,여주시,F,
2016-12,경기도,오산시,M,
2016-12,경기도,의정부시,F,
2016-12,경기도,의정부시,M,
2016-12,경기도,화성시,M,
2016-12,서울특별시,마포구,M,224732547
2016-12,서울특별시,양천구,M,306900
2016-12,인천광역시,계양구,F,6500700
2016-12,인천광역시,부평구,M,64348839
2015-01,경기도,가평군,F,3337931493
2015-01,경기도,과천시,M,3538087992
2015-01,경기도,광주시,F,
2015-01,경기도,성남시 중원구,M,
2015-01,서울특별시,강동구,F,0
2015-01,서울특별시,양천구,F,44300
2015-01,서울특별시,은평구,F,3338448
2015-01,인천광역시,계양구,F,142203
2015-01,충청북도,음성군,M,0
2015-01,경기도,고양시 덕양구,M,
2015-01,경기도,과천시,F,3094296816
2015-01,경기도,광명시,M,
2015-01,경기도,김포시,F,
2015-01,경기도,김포시,M,
2015-01,경기도,동두천시,M,6059397325
2015-01,경기도,성남시 분당구,M,
2015-01,경기도,시흥시,M,
2015-01,경기도,용인시 기흥구,M,
2015-01,경기도,용인시 수지구,M,
2015-01,경기도,파주시,M,
2015-01,경기도,화성시,F,
2015-01,서울특별시,강서구,F,45498886
2015-01,서울특별시,도봉구,F,42841666
2015-01,서울특별시,송파구,F,31630200
2015-01,서울특별시,중랑구,M,100333325
2015-01,경기도,용인시 수지구,F,
2015-01,경기도,평택시,M,
2015-01,충청남도,아산시,F,3657585
2015-01,서울특별시,마포구,M,231639570
2015-01,서울특별시,도봉구,M,85044916
2015-01,서울특별시,강서구,M,186838568
2015-01,경기도,하남시,M,9614174142
2015-01,경기도,포천시,M,
2015-01,경기도,가평군,M,6657048519
2015-01,경기도,고양시 일산서구,F,
2015-01,경기도,광주시,M,
2015-01,경기도,성남시 분당구,F,
2015-01,경기도,성남시 수정구,F,8530001286
2015-01,경기도,성남시 수정구,M,
2015-01,경기도,수원시 권선구,M,
2015-01,경기도,안성시,F,9369402276
2015-01,경기도,안성시,M,
2015-01,경기도,안양시 만안구,M,
2015-01,경기도,양평군,M,4950312081
2015-01,경기도,연천군,F,684868919
2015-01,경기도,남양주시,M,
2015-01,경기도,수원시 영통구,F,
2015-01,경기도,수원시 팔달구,F,
2015-01,경기도,안산시 상록구,F,
2015-01,경기도,안산시 상록구,M,
2015-01,경기도,안양시 동안구,M,
2015-01,경기도,양평군,F,2734637861
2015-01,경기도,여주시,M,
2015-01,경기도,오산시,M,
2015-01,경기도,용인시 기흥구,F,
2015-01,경기도,용인시 처인구,F,
2015-01,경기도,파주시,F,
2015-01,경기도,평택시,F,
2015-01,서울특별시,금천구,F,18181385
2015-01,서울특별시,마포구,F,95215558
2015-01,서울특별시,서초구,M,88468677
2015-01,서울특별시,은평구,M,22262965
2015-01,인천광역시,서구,M,103336041
2015-01,충청북도,음성군,F,0
2015-01,경기도,구리시,M,
2015-01,경기도,성남시 중원구,F,
2015-01,경기도,고양시 덕양구,F,
2015-01,경기도,수원시 권선구,F,
2015-01,경기도,수원시 장안구,M,
2015-01,경기도,수원시 팔달구,M,
2015-01,경기도,안양시 동안구,F,
2015-01,경기도,오산시,F,
2015-01,경기도,하남시,F,6815112093
2015-01,서울특별시,구로구,F,224078880
2015-01,서울특별시,서초구,F,27859428
2015-01,서울특별시,송파구,M,44206970
2015-01,서울특별시,양천구,M,243650
2015-01,인천광역시,서구,F,99861503
2015-01,인천광역시,부평구,F,2756789
2015-01,인천광역시,계양구,M,611340
2015-01,서울특별시,노원구,F,97447795
2015-01,서울특별시,금천구,M,22046560
2015-01,경기도,의왕시,M,
2015-01,경기도,의왕시,F,7544397401
2015-01,경기도,용인시 처인구,M,
2015-01,경기도,여주시,F,9259417416
2015-01,경기도,안양시 만안구,F,
2015-01,경기도,수원시 영통구,M,
2015-01,경기도,부천시,M,
2015-01,경기도,남양주시,F,
2015-01,경기도,군포시,F,
2015-01,경기도,구리시,F,
2015-01,경기도,고양시 일산동구,F,
2015-01,서울특별시,구로구,M,711858175
2015-01,경기도,화성시,M,
2015-01,경기도,포천시,F,6702599666
2015-01,경기도,이천시,F,
2015-01,경기도,의정부시,M,
2015-01,경기도,연천군,M,4726471083
2015-01,경기도,안산시 단원구,F,
2015-01,경기도,부천시,F,
2015-01,경기도,동두천시,F,3566109138
2015-01,경기도,군포시,M,
2015-01,경기도,고양시 일산서구,M,
2015-01,서울특별시,강동구,M,398700
2015-01,서울특별시,중랑구,F,40201413
2015-01,서울특별시,노원구,M,212983972
2015-01,충청남도,아산시,M,20161696
2015-01,인천광역시,부평구,M,7428224
2015-01,경기도,이천시,M,
2015-01,경기도,의정부시,F,
2015-01,경기도,양주시,M,
2015-01,경기도,양주시,F,7421938495
2015-01,경기도,안산시 단원구,M,
2015-01,경기도,시흥시,F,
2015-01,경기도,수원시 장안구,F,
2015-01,경기도,광명시,F,
2015-01,경기도,고양시 일산동구,M,
2015-01,강원도,춘천시,M,16608070
2015-01,강원도,춘천시,F,8053740
2015-12,경기도,가평군,M,7257967293
2015-12,경기도,광주시,M,
2015-12,경기도,부천시,M,
2015-12,경기도,성남시 분당구,F,
2015-12,경기도,성남시 분당구,M,
2015-12,경기도,안양시 동안구,F,
2015-12,경기도,여주시,M,
2015-12,경기도,오산시,F,
2015-12,경기도,용인시 수지구,M,
2015-12,경기도,의정부시,F,
2015-12,경기도,이천시,F,
2015-12,서울특별시,노원구,M,206427487
2015-12,서울특별시,마포구,F,121799126
2015-12,서울특별시,은평구,M,24023552
2015-12,인천광역시,계양구,F,106445
2015-12,인천광역시,서구,F,130598182
2015-12,충청북도,음성군,M,0
2015-12,강원도,춘천시,M,34200320
2015-12,경기도,김포시,F,
2015-12,경기도,김포시,M,
2015-12,경기도,남양주시,F,
2015-12,경기도,성남시 중원구,F,
2015-12,경기도,수원시 권선구,F,
2015-12,경기도,여주시,F,
2015-12,경기도,하남시,M,
2015-12,경기도,화성시,F,
2015-12,서울특별시,금천구,M,29898176
2015-12,서울특별시,도봉구,F,46829910
2015-12,서울특별시,송파구,M,22252160
2015-12,인천광역시,부평구,M,9386944
2015-12,경기도,고양시 일산동구,M,
2015-12,경기도,과천시,F,4566628618
2015-12,경기도,수원시 영통구,F,
2015-12,경기도,수원시 장안구,M,
2015-12,경기도,수원시 팔달구,F,
2015-12,경기도,수원시 팔달구,M,
2015-12,경기도,시흥시,F,
2015-12,경기도,안산시 상록구,F,
2015-12,경기도,안양시 만안구,F,
2015-12,경기도,양평군,F,3349638109
2015-12,경기도,연천군,F,899939631
2015-12,경기도,용인시 수지구,F,
2015-12,경기도,용인시 처인구,M,
2015-12,서울특별시,강서구,M,5929806413
2015-12,서울특별시,구로구,F,253964095
2015-12,서울특별시,금천구,F,36284864
2015-12,서울특별시,서초구,F,38746758
2015-12,서울특별시,양천구,F,1272320
2015-12,인천광역시,계양구,M,2342144
2015-12,경기도,가평군,F,3552326279
2015-12,경기도,고양시 덕양구,M,
2015-12,경기도,고양시 일산서구,F,
2015-12,경기도,고양시 일산서구,M,
2015-12,경기도,구리시,M,
2015-12,경기도,동두천시,F,4238467041
2015-12,경기도,부천시,F,
2015-12,경기도,성남시 수정구,F,9800284641
2015-12,경기도,수원시 권선구,M,
2015-12,경기도,수원시 영통구,M,
2015-12,경기도,수원시 장안구,F,
2015-12,경기도,안산시 상록구,M,
2015-12,경기도,포천시,F,7570948457
2015-12,충청북도,음성군,F,0
2015-12,경기도,과천시,M,5004629916
2015-12,경기도,광명시,F,
2015-12,경기도,광명시,M,
2015-12,경기도,광주시,F,
2015-12,경기도,동두천시,M,6990648690
2015-12,경기도,성남시 중원구,M,
2015-12,경기도,양주시,F,9452878140
2015-12,경기도,양평군,M,6020971009
2015-12,경기도,파주시,F,
2015-12,경기도,파주시,M,
2015-12,경기도,포천시,M,
2015-12,경기도,하남시,F,8641994453
2015-12,경기도,화성시,M,
2015-12,서울특별시,강서구,F,6275389210
2015-12,서울특별시,서초구,M,118126490
2015-12,서울특별시,양천구,M,403200
2015-12,인천광역시,부평구,F,3228736
2015-12,인천광역시,서구,M,170110662
2015-12,충청남도,아산시,F,1991226
2015-12,경기도,성남시 수정구,M,
2015-12,경기도,시흥시,M,
2015-12,경기도,안산시 단원구,F,
2015-12,경기도,안양시 동안구,M,
2015-12,경기도,안양시 만안구,M,
2015-12,경기도,오산시,M,
2015-12,경기도,용인시 기흥구,F,
2015-12,경기도,의정부시,M,
2015-12,경기도,이천시,M,
2015-12,경기도,평택시,F,
2015-12,서울특별시,도봉구,M,101685660
2015-12,서울특별시,마포구,M,276970494
2015-12,경기도,구리시,F,
2015-12,경기도,군포시,F,
2015-12,경기도,군포시,M,
2015-12,경기도,남양주시,M,
2015-12,경기도,양주시,M,
2015-12,경기도,용인시 기흥구,M,
2015-12,경기도,의왕시,F,8934674385
2015-12,경기도,의왕시,M,
2015-12,경기도,평택시,M,
2015-12,서울특별시,노원구,F,111264371
2015-12,강원도,춘천시,F,21580160
2015-12,경기도,고양시 덕양구,F,
2015-12,경기도,고양시 일산동구,F,
2015-12,경기도,안산시 단원구,M,
2015-12,경기도,안성시,F,
2015-12,경기도,안성시,M,
2015-12,경기도,연천군,M,5175694984
2015-12,경기도,용인시 처인구,F,
2015-12,서울특별시,구로구,M,694721328
2015-12,서울특별시,송파구,F,15223040
2015-12,서울특별시,은평구,F,8031206
2015-12,서울특별시,중랑구,F,58870892
2015-12,서울특별시,중랑구,M,116977352
2015-12,충청남도,아산시,M,15921069
2016-01,경기도,광명시,F,
2016-01,경기도,김포시,M,
2016-01,경기도,수원시 장안구,F,
2016-01,경기도,안산시 상록구,F,
2016-01,경기도,양주시,F,8096351547
2016-01,경기도,의왕시,M,
2016-01,경기도,평택시,F,
2016-01,경기도,포천시,F,6487548451
2016-01,경기도,하남시,M,
2016-01,서울특별시,강서구,F,4107820547
2016-01,서울특별시,금천구,F,50348048
2016-01,서울특별시,송파구,F,17001520
2016-01,서울특별시,은평구,M,23683938
2016-01,인천광역시,서구,F,115639371
2016-01,인천광역시,서구,M,129936257
2016-01,강원도,춘천시,M,38962560
2016-01,경기도,고양시 덕양구,M,
2016-01,경기도,고양시 일산서구,F,
2016-01,경기도,광주시,M,
2016-01,경기도,군포시,F,
2016-01,경기도,김포시,F,
2016-01,경기도,부천시,M,
2016-01,경기도,성남시 중원구,F,
2016-01,경기도,수원시 영통구,M,
2016-01,경기도,여주시,F,
2016-01,경기도,의정부시,M,
2016-01,경기도,이천시,M,
2016-01,서울특별시,구로구,F,225495366
2016-01,서울특별시,마포구,M,223619668
2016-01,서울특별시,은평구,F,4001958
2016-01,충청남도,아산시,F,3871280
2016-01,충청남도,아산시,M,7796905
2016-01,경기도,가평군,F,3299697572
2016-01,경기도,과천시,M,4123458078
2016-01,경기도,성남시 중원구,M,
2016-01,경기도,수원시 권선구,M,
2016-01,경기도,수원시 장안구,M,
2016-01,경기도,시흥시,M,
2016-01,경기도,안산시 상록구,M,
2016-01,경기도,양평군,F,2925315677
2016-01,경기도,연천군,M,4830700576
2016-01,경기도,오산시,M,
2016-01,경기도,용인시 기흥구,M,
2016-01,경기도,포천시,M,
2016-01,경기도,하남시,F,7598552425
2016-01,서울특별시,노원구,F,99283346
2016-01,서울특별시,송파구,M,21256360
2016-01,서울특별시,중랑구,F,45139192
2016-01,인천광역시,부평구,F,3331174
2016-01,경기도,구리시,F,
2016-01,경기도,남양주시,M,
2016-01,경기도,동두천시,M,6495700604
2016-01,경기도,성남시 분당구,M,
2016-01,경기도,수원시 팔달구,F,
2016-01,경기도,안성시,F,9704127603
2016-01,경기도,안성시,M,
2016-01,경기도,양평군,M,5610158060
2016-01,경기도,용인시 수지구,F,
2016-01,경기도,용인시 처인구,F,
2016-01,경기도,용인시 처인구,M,
2016-01,서울특별시,구로구,M,617464954
2016-01,서울특별시,노원구,M,190312036
2016-01,서울특별시,마포구,F,81433129
2016-01,서울특별시,중랑구,M,111891677
2016-01,충청북도,음성군,F,0
2016-01,경기도,고양시 덕양구,F,
2016-01,경기도,고양시 일산동구,M,
2016-01,경기도,고양시 일산서구,M,
2016-01,경기도,구리시,M,
2016-01,경기도,성남시 분당구,F,
2016-01,경기도,성남시 수정구,F,8553760428
2016-01,경기도,시흥시,F,
2016-01,경기도,연천군,F,746119974
2016-01,경기도,오산시,F,
2016-01,경기도,이천시,F,
2016-01,경기도,파주시,M,
2016-01,서울특별시,강동구,M,267600
2016-01,서울특별시,서초구,M,95564420
2016-01,인천광역시,부평구,M,7771996
2016-01,경기도,가평군,M,6742637362
2016-01,경기도,과천시,F,3672752983
2016-01,경기도,광명시,M,
2016-01,경기도,광주시,F,
2016-01,경기도,부천시,F,
2016-01,경기도,안산시 단원구,F,
2016-01,경기도,안산시 단원구,M,
2016-01,경기도,양주시,M,
2016-01,경기도,여주시,M,
2016-01,경기도,용인시 기흥구,F,
2016-01,경기도,의왕시,F,7957653647
2016-01,경기도,평택시,M,
2016-01,서울특별시,강서구,M,3761109776
2016-01,서울특별시,금천구,M,35329266
2016-01,서울특별시,도봉구,M,77828842
2016-01,서울특별시,양천구,F,669000
2016-01,인천광역시,계양구,F,535200
2016-01,강원도,춘천시,F,26630660
2016-01,경기도,군포시,M,
2016-01,경기도,성남시 수정구,M,
2016-01,경기도,수원시 팔달구,M,
2016-01,경기도,안양시 동안구,F,
2016-01,경기도,안양시 만안구,F,
2016-01,경기도,용인시 수지구,M,
2016-01,경기도,파주시,F,
2016-01,서울특별시,강동구,F,178400
2016-01,서울특별시,양천구,M,0
2016-01,충청북도,음성군,M,0
2016-01,경기도,고양시 일산동구,F,
2016-01,경기도,남양주시,F,
2016-01,경기도,동두천시,F,3845324432
2016-01,경기도,수원시 권선구,F,
2016-01,경기도,수원시 영통구,F,
2016-01,경기도,안양시 동안구,M,
2016-01,경기도,안양시 만안구,M,
2016-01,경기도,의정부시,F,
2016-01,경기도,화성시,F,
2016-01,경기도,화성시,M,
2016-01,서울특별시,도봉구,F,41791828
2016-01,서울특별시,서초구,F,32374560
2016-01,인천광역시,계양구,M,764890
2015-09,경기도,고양시 덕양구,M,
2015-09,경기도,군포시,F,
2015-09,경기도,남양주시,M,
2015-09,경기도,수원시 권선구,F,
2015-09,경기도,수원시 팔달구,M,
2015-09,경기도,안성시,F,
2015-09,경기도,안양시 동안구,F,
2015-09,경기도,오산시,F,
2015-09,경기도,오산시,M,
2015-09,경기도,용인시 기흥구,M,
2015-09,경기도,용인시 수지구,M,
2015-09,경기도,용인시 처인구,F,
2015-09,경기도,파주시,M,
2015-09,경기도,포천시,M,
2015-09,서울특별시,구로구,F,247380148
2015-09,서울특별시,금천구,M,27360480
2015-09,인천광역시,서구,M,137479821
2015-09,경기도,수원시 팔달구,F,
2015-09,경기도,시흥시,F,
2015-09,경기도,안산시 단원구,F,
2015-09,경기도,안산시 상록구,M,
2015-09,경기도,안양시 동안구,M,
2015-09,경기도,양평군,M,6197467351
2015-09,경기도,연천군,F,878881028
2015-09,경기도,의왕시,F,9083794581
2015-09,경기도,의왕시,M,
2015-09,경기도,의정부시,F,
2015-09,경기도,이천시,M,
2015-09,경기도,평택시,M,
2015-09,서울특별시,도봉구,M,99480752
2015-09,서울특별시,서초구,F,31499821
2015-09,서울특별시,송파구,M,18376960
2015-09,서울특별시,중랑구,M,128245551
2015-09,충청북도,음성군,F,0
2015-09,경기도,고양시 일산동구,F,
2015-09,경기도,구리시,M,
2015-09,경기도,부천시,M,
2015-09,경기도,성남시 분당구,M,
2015-09,경기도,수원시 권선구,M,
2015-09,경기도,수원시 장안구,F,
2015-09,경기도,과천시,F,4065994728
2015-09,경기도,김포시,M,
2015-09,경기도,수원시 영통구,M,
2015-09,경기도,수원시 장안구,M,
2015-09,경기도,안산시 단원구,M,
