년월,시도명,시군구명,동명,결제상품명,사용빈도
2019-06,경기도,광주시,목현동,광주사랑카드,108
2019-06,경기도,광주시,송정동,광주사랑카드,699
2019-06,경기도,광주시,쌍령동,광주사랑카드,194
2019-06,경기도,광주시,역동,광주사랑카드,31
2019-06,경기도,광주시,오포읍,광주사랑카드,570
2019-06,경기도,광주시,장지동,광주사랑카드,10
2019-06,경기도,광주시,중대동,광주사랑카드,92
2019-06,경기도,광주시,직동,광주사랑카드,6
2019-06,경기도,광주시,초월읍,광주사랑카드,345
2019-06,경기도,광주시,탄벌동,광주사랑카드,198
2019-06,경기도,광주시,태전동,광주사랑카드,373
2019-06,경기도,광주시,퇴촌면,광주사랑카드,193
2019-06,경기도,광주시,회덕동,광주사랑카드,45
2019-06,경기도,구리시,갈매동,구리사랑카드,961
2019-06,경기도,구리시,교문동,구리사랑카드,638
2019-06,경기도,구리시,교문동,의정부사랑카드,1
2019-06,경기도,구리시,교문동,Thank You Pay-N,1
2019-06,경기도,구리시,사노동,구리사랑카드,13
2019-06,경기도,구리시,수택동,구리사랑카드,1510
2019-06,경기도,구리시,아천동,구리사랑카드,8
2019-06,경기도,구리시,인창동,구리사랑카드,1468
2019-06,경기도,구리시,토평동,구리사랑카드,243
2019-06,경기도,군포시,금정동,군포愛머니,4436
2019-06,경기도,군포시,당동,군포愛머니,6804
2019-06,경기도,군포시,당정동,군포愛머니,1059
2019-06,경기도,군포시,대야미동,군포愛머니,518
2019-06,경기도,군포시,도마교동,군포愛머니,217
2019-06,경기도,군포시,둔대동,군포愛머니,92
2019-06,경기도,군포시,부곡동,군포愛머니,792
2019-06,경기도,군포시,산본동,군포愛머니,33614
2019-06,경기도,군포시,산본동,행복화성지역화폐,6
2019-06,경기도,군포시,산본동,과천화폐 과천토리,3
2019-06,경기도,군포시,속달동,군포愛머니,164
2019-06,경기도,남양주시,금곡동,Thank You Pay-N,1835
2019-06,경기도,남양주시,다산동,Thank You Pay-N,4534
2019-06,경기도,남양주시,다산동,구리사랑카드,1
2019-06,경기도,남양주시,도농동,Thank You Pay-N,2
2019-06,경기도,남양주시,별내동,Thank You Pay-N,1973
2019-06,경기도,남양주시,별내면,Thank You Pay-N,503
2019-06,경기도,남양주시,수동면,Thank You Pay-N,108
2019-06,경기도,남양주시,수석동,Thank You Pay-N,45
2019-06,경기도,남양주시,오남읍,Thank You Pay-N,1154
2019-06,경기도,남양주시,와부읍,Thank You Pay-N,1586
2019-06,경기도,남양주시,일패동,Thank You Pay-N,69
2019-06,경기도,남양주시,조안면,Thank You Pay-N,57
2019-06,경기도,남양주시,진건읍,Thank You Pay-N,801
2019-06,경기도,남양주시,진접읍,Thank You Pay-N,2133
2019-06,경기도,남양주시,퇴계원읍,Thank You Pay-N,720
2019-06,경기도,남양주시,평내동,Thank You Pay-N,1948
2019-06,경기도,남양주시,호평동,Thank You Pay-N,1732
2019-06,경기도,남양주시,화도읍,Thank You Pay-N,2996
2019-06,경기도,남양주시,화도읍,양평통보,7
2019-06,경기도,남양주시,화도읍,구리사랑카드,1
2019-06,경기도,동두천시,동두천동,동두천사랑카드,34
2019-06,경기도,동두천시,보산동,동두천사랑카드,26
2019-06,경기도,동두천시,상패동,동두천사랑카드,43
2019-06,경기도,동두천시,생연동,동두천사랑카드,791
2019-06,경기도,동두천시,송내동,동두천사랑카드,146
2019-06,경기도,동두천시,안흥동,동두천사랑카드,7
2019-06,경기도,동두천시,지행동,동두천사랑카드,1258
2019-06,경기도,동두천시,지행동,하남하머니,15
2019-06,경기도,부천시,고강동,부천페이,1819
2019-06,경기도,부천시,괴안동,부천페이,1937
2019-06,경기도,부천시,내동,부천페이,251
2019-06,경기도,부천시,도당동,부천페이,1210
2019-06,경기도,부천시,도당동,군포愛머니,31
2019-06,경기도,부천시,범박동,부천페이,1083
2019-06,경기도,부천시,삼정동,부천페이,624
2019-06,경기도,부천시,상동,부천페이,14762
2019-06,경기도,부천시,소사동,부천페이,71
2019-06,경기도,부천시,소사본동,부천페이,2677
2019-06,경기도,부천시,송내동,부천페이,2102
2019-06,경기도,부천시,송내동,하남하머니,6
2019-06,경기도,부천시,심곡동,부천페이,2592
2019-06,경기도,부천시,심곡본동,부천페이,2060
2019-06,경기도,부천시,약대동,부천페이,162
2019-06,경기도,부천시,여월동,부천페이,369
2019-06,경기도,부천시,역곡동,부천페이,4183
2019-06,경기도,부천시,오정동,부천페이,880
2019-06,경기도,부천시,옥길동,부천페이,193
2019-06,경기도,부천시,원미동,부천페이,2493
2019-06,경기도,부천시,원종동,부천페이,3095
2019-06,경기도,부천시,작동,부천페이,169
2019-06,경기도,부천시,중동,부천페이,14384
2019-06,경기도,부천시,춘의동,부천페이,689
2019-06,경기도,성남시 분당구,분당동,광주사랑카드,2
2019-06,경기도,수원시 권선구,고색동,수원페이,369
2019-06,경기도,수원시 권선구,곡반정동,수원페이,386
2019-06,경기도,수원시 권선구,구운동,수원페이,358
2019-06,경기도,수원시 권선구,권선동,수원페이,2341
2019-06,경기도,수원시 권선구,권선동,용인와이페이,2
2019-06,경기도,수원시 권선구,금곡동,수원페이,1518
2019-06,경기도,수원시 권선구,당수동,수원페이,146
2019-06,경기도,수원시 권선구,서둔동,수원페이,237
2019-06,경기도,수원시 권선구,세류동,수원페이,722
2019-06,경기도,수원시 권선구,오목천동,수원페이,321
2019-06,경기도,수원시 권선구,입북동,수원페이,36
2019-06,경기도,수원시 권선구,탑동,수원페이,689
2019-06,경기도,수원시 권선구,평동,수원페이,22
2019-06,경기도,수원시 권선구,호매실동,수원페이,752
2019-06,경기도,수원시 영통구,망포동,수원페이,1040
2019-06,경기도,수원시 영통구,매탄동,수원페이,3424
2019-06,경기도,수원시 영통구,매탄동,군포愛머니,3
2019-06,경기도,수원시 영통구,신동,수원페이,34
2019-06,경기도,수원시 영통구,영통동,수원페이,2975
2019-06,경기도,수원시 영통구,원천동,수원페이,1072
2019-06,경기도,수원시 영통구,원천동,행복화성지역화폐,1
2019-06,경기도,수원시 영통구,이의동,수원페이,2104
2019-06,경기도,수원시 영통구,이의동,용인와이페이,5
2019-06,경기도,수원시 영통구,하동,수원페이,486
2019-06,경기도,수원시 장안구,상광교동,수원페이,20
2019-06,경기도,수원시 장안구,송죽동,수원페이,452
2019-06,경기도,수원시 장안구,연무동,수원페이,352
2019-06,경기도,수원시 장안구,영화동,수원페이,730
2019-06,경기도,수원시 장안구,율전동,수원페이,934
2019-06,경기도,수원시 장안구,이목동,수원페이,58
2019-06,경기도,수원시 장안구,정자동,수원페이,2648
2019-06,경기도,수원시 장안구,조원동,수원페이,1412
2019-06,경기도,수원시 장안구,천천동,수원페이,1045
2019-06,경기도,수원시 장안구,파장동,수원페이,802
2019-06,경기도,수원시 장안구,하광교동,수원페이,19
2019-06,경기도,수원시 팔달구,고등동,수원페이,340
2019-06,경기도,수원시 팔달구,교동,수원페이,195
2019-06,경기도,수원시 팔달구,남수동,수원페이,95
2019-06,경기도,수원시 팔달구,매교동,수원페이,15
2019-06,경기도,수원시 팔달구,매산로1가,수원페이,64
2019-06,경기도,수원시 팔달구,매산로3가,수원페이,144
2019-06,경기도,수원시 팔달구,매향동,수원페이,103
2019-06,경기도,수원시 팔달구,신풍동,수원페이,86
2019-06,경기도,수원시 팔달구,우만동,수원페이,1697
2019-06,경기도,수원시 팔달구,인계동,수원페이,2623
2019-06,경기도,수원시 팔달구,장안동,수원페이,63
2019-06,경기도,수원시 팔달구,지동,수원페이,500
2019-06,경기도,수원시 팔달구,화서동,수원페이,1777
2019-06,경기도,시흥시,계수동,부천페이,11
2019-06,경기도,시흥시,과림동,광명사랑화폐,1
2019-06,경기도,시흥시,정왕동,안산사랑상품권 다온,3
2019-06,경기도,시흥시,조남동,용인와이페이,2
2019-06,경기도,안산시 단원구,고잔동,안산사랑상품권 다온,10130
2019-06,경기도,안산시 단원구,대부남동,안산사랑상품권 다온,7
2019-06,경기도,안산시 단원구,대부동동,안산사랑상품권 다온,38
2019-06,경기도,안산시 단원구,대부북동,안산사랑상품권 다온,82
2019-06,경기도,안산시 단원구,목내동,안산사랑상품권 다온,5
2019-06,경기도,안산시 단원구,선감동,안산사랑상품권 다온,28
2019-06,경기도,안산시 단원구,선부동,안산사랑상품권 다온,2022
2019-06,경기도,안산시 단원구,선부동,양주사랑카드,1
2019-06,경기도,안산시 단원구,성곡동,안산사랑상품권 다온,22
2019-06,경기도,안산시 단원구,신길동,안산사랑상품권 다온,490
2019-06,경기도,안산시 단원구,와동,안산사랑상품권 다온,613
2019-06,경기도,안산시 단원구,원곡동,안산사랑상품권 다온,722
2019-06,경기도,안산시 단원구,원시동,안산사랑상품권 다온,104
2019-06,경기도,안산시 단원구,초지동,안산사랑상품권 다온,2668
2019-06,경기도,안산시 상록구,본오동,안산사랑상품권 다온,2782
2019-06,경기도,안산시 상록구,부곡동,안산사랑상품권 다온,444
2019-06,경기도,안산시 상록구,사동,안산사랑상품권 다온,2797
2019-06,경기도,안산시 상록구,사사동,안산사랑상품권 다온,24
2019-06,경기도,안산시 상록구,성포동,안산사랑상품권 다온,1094
2019-06,경기도,안산시 상록구,수암동,안산사랑상품권 다온,2
2019-06,경기도,안산시 상록구,월피동,안산사랑상품권 다온,1201
2019-06,경기도,안산시 상록구,이동,안산사랑상품권 다온,1813
2019-06,경기도,안산시 상록구,일동,안산사랑상품권 다온,741
2019-06,경기도,안산시 상록구,팔곡이동,안산사랑상품권 다온,30
2019-06,경기도,안산시 상록구,팔곡일동,안산사랑상품권 다온,10
2019-06,경기도,안성시,공도읍,안성사랑카드,1474
2019-06,경기도,안성시,금광면,안성사랑카드,91
2019-06,경기도,안성시,금산동,안성사랑카드,126
2019-06,경기도,안성시,당왕동,안성사랑카드,208
2019-06,경기도,안성시,대덕면,안성사랑카드,281
2019-06,경기도,안성시,미양면,안성사랑카드,44
2019-06,경기도,안성시,보개면,안성사랑카드,51
2019-06,경기도,안성시,삼죽면,안성사랑카드,42
2019-06,경기도,안성시,서운면,안성사랑카드,34
2019-06,경기도,안성시,석정동,안성사랑카드,32
2019-06,경기도,안성시,신건지동,안성사랑카드,70
2019-06,경기도,안성시,양성면,안성사랑카드,84
2019-06,경기도,안성시,원곡면,안성사랑카드,64
2019-06,경기도,안성시,일죽면,안성사랑카드,83
2019-06,경기도,안성시,죽산면,안성사랑카드,94
2019-06,경기도,안성시,중리동,안성사랑카드,28
2019-06,경기도,안양시 동안구,호계동,과천화폐 과천토리,3
2019-06,경기도,안양시 만안구,안양동,군포愛머니,1
2019-06,경기도,양주시,고암동,양주사랑카드,719
2019-06,경기도,양주시,광사동,양주사랑카드,3231
2019-06,경기도,양주시,광적면,양주사랑카드,602
2019-06,경기도,양주시,남면,양주사랑카드,221
2019-06,경기도,양주시,남방동,양주사랑카드,17
2019-06,경기도,양주시,덕계동,양주사랑카드,761
2019-06,경기도,양주시,덕정동,양주사랑카드,1826
2019-06,경기도,양주시,만송동,양주사랑카드,173
2019-06,경기도,양주시,백석읍,양주사랑카드,778
2019-06,경기도,양주시,백석읍,광주사랑카드,2
2019-06,경기도,양주시,봉양동,양주사랑카드,13
2019-06,경기도,양주시,산북동,양주사랑카드,64
2019-06,경기도,양주시,삼숭동,양주사랑카드,598
2019-06,경기도,양주시,삼숭동,의정부사랑카드,3
2019-06,경기도,양주시,삼숭동,Thank You Pay-N,1
2019-06,경기도,양주시,어둔동,양주사랑카드,3
2019-06,경기도,양주시,옥정동,양주사랑카드,3711
2019-06,경기도,양주시,은현면,양주사랑카드,113
2019-06,경기도,양주시,장흥면,양주사랑카드,93
2019-06,경기도,양주시,회암동,양주사랑카드,32
2019-06,경기도,양주시,회정동,양주사랑카드,82
2019-06,경기도,양평군,강상면,양평통보,1546
2019-06,경기도,양평군,강하면,양평통보,234
2019-06,경기도,양평군,개군면,양평통보,420
2019-06,경기도,양평군,단월면,양평통보,20
2019-06,경기도,양평군,서종면,양평통보,410
2019-06,경기도,양평군,양동면,양평통보,100
2019-06,경기도,양평군,양서면,양평통보,1285
2019-06,경기도,양평군,양평읍,양평통보,14397
2019-06,경기도,양평군,옥천면,양평통보,875
2019-06,경기도,양평군,용문면,양평통보,3827
2019-06,경기도,양평군,지평면,양평통보,307
2019-06,경기도,양평군,청운면,양평통보,100
2019-06,경기도,여주시,가남읍,여주사랑카드,200
2019-06,경기도,여주시,강천면,여주사랑카드,8
2019-06,경기도,여주시,교동,여주사랑카드,347
2019-06,경기도,여주시,금사면,여주사랑카드,2
2019-06,경기도,여주시,능서면,여주사랑카드,25
2019-06,경기도,여주시,대신면,여주사랑카드,37
2019-06,경기도,여주시,북내면,여주사랑카드,6
